mission_id,origin,destination,departure_utc,departure_time_j2000_s,travel_days,payload_mass_kg,departure_orbit_km,arrival_orbit_km,departure_distance_au,arrival_distance_au,mean_distance_au,min_distance_au,departure_solar_flux_w_m2,mean_solar_flux_w_m2,dv_ejection_mps,dv_injection_mps,dv_total_mps,phase_angle_deg,transfer_angle_deg,long_way,correction_reserve_dv_mps,best_architecture,best_stage_count,best_launch_mass_kg,best_total_loaded_propellant_kg,best_total_boiloff_mass_kg,best_total_tank_mass_kg,best_tank_carry_proxy_kg,best_total_dry_mass_kg,best_architecture_realism_penalty_kg,best_total_penalty_kg,best_stage_1_role,best_stage_1_segment,best_stage_1_propellant,best_stage_1_engine_key,best_stage_1_engine_count,best_stage_1_engine_isp_seconds,best_stage_1_engine_thrust_kn,best_stage_1_total_engine_mass_kg,best_stage_1_available_thrust_kn,best_stage_1_dv_mps,best_stage_1_storage_days,best_stage_1_boiloff_fraction,best_stage_1_loaded_propellant_kg,best_stage_1_burn_propellant_kg,best_stage_1_boiloff_mass_kg,best_stage_1_tank_mass_kg,best_stage_1_structure_mass_kg,best_stage_1_dry_mass_kg,best_stage_1_initial_mass_kg,best_stage_1_penalty_kg,best_stage_1_reason,best_stage_2_role,best_stage_2_segment,best_stage_2_propellant,best_stage_2_engine_key,best_stage_2_engine_count,best_stage_2_engine_isp_seconds,best_stage_2_engine_thrust_kn,best_stage_2_total_engine_mass_kg,best_stage_2_available_thrust_kn,best_stage_2_dv_mps,best_stage_2_storage_days,best_stage_2_boiloff_fraction,best_stage_2_loaded_propellant_kg,best_stage_2_burn_propellant_kg,best_stage_2_boiloff_mass_kg,best_stage_2_tank_mass_kg,best_stage_2_structure_mass_kg,best_stage_2_dry_mass_kg,best_stage_2_initial_mass_kg,best_stage_2_penalty_kg,best_stage_2_reason,best_stage_3_role,best_stage_3_segment,best_stage_3_propellant,best_stage_3_engine_key,best_stage_3_engine_count,best_stage_3_engine_isp_seconds,best_stage_3_engine_thrust_kn,best_stage_3_total_engine_mass_kg,best_stage_3_available_thrust_kn,best_stage_3_dv_mps,best_stage_3_storage_days,best_stage_3_boiloff_fraction,best_stage_3_loaded_propellant_kg,best_stage_3_burn_propellant_kg,best_stage_3_boiloff_mass_kg,best_stage_3_tank_mass_kg,best_stage_3_structure_mass_kg,best_stage_3_dry_mass_kg,best_stage_3_initial_mass_kg,best_stage_3_penalty_kg,best_stage_3_reason,best_stage_4_role,best_stage_4_segment,best_stage_4_propellant,best_stage_4_engine_key,best_stage_4_engine_count,best_stage_4_engine_isp_seconds,best_stage_4_engine_thrust_kn,best_stage_4_total_engine_mass_kg,best_stage_4_available_thrust_kn,best_stage_4_dv_mps,best_stage_4_storage_days,best_stage_4_boiloff_fraction,best_stage_4_loaded_propellant_kg,best_stage_4_burn_propellant_kg,best_stage_4_boiloff_mass_kg,best_stage_4_tank_mass_kg,best_stage_4_structure_mass_kg,best_stage_4_dry_mass_kg,best_stage_4_initial_mass_kg,best_stage_4_penalty_kg,best_stage_4_reason,best_stage_5_role,best_stage_5_segment,best_stage_5_propellant,best_stage_5_engine_key,best_stage_5_engine_count,best_stage_5_engine_isp_seconds,best_stage_5_engine_thrust_kn,best_stage_5_total_engine_mass_kg,best_stage_5_available_thrust_kn,best_stage_5_dv_mps,best_stage_5_storage_days,best_stage_5_boiloff_fraction,best_stage_5_loaded_propellant_kg,best_stage_5_burn_propellant_kg,best_stage_5_boiloff_mass_kg,best_stage_5_tank_mass_kg,best_stage_5_structure_mass_kg,best_stage_5_dry_mass_kg,best_stage_5_initial_mass_kg,best_stage_5_penalty_kg,best_stage_5_reason
3908,Jupiter,Saturn,2043-08-19T01:53:18Z,1376833998.94148,4526.253287,13243.573169,108754.777704,183425.623195,5.240777,9.462377,7.351577,5.240777,49.552646,25.182402,12294.981604,833.57718,13128.558783,315.149496,95.722304,False,300,lox_lh2__lox_ch4__lox_lh2__lox_lh2__nto_mmh,5,1086745.522551,898717.91816,535.315946,141727.513469,178107.36858,174784.031222,11900,55695.084703,booster,Departure,lox_lh2,rs25e,6,452,2279,21162,13674,4672.093009,1.20194,0.000156,708019.649973,707909.285543,110.36443,118243.285146,4545.943589,143951.228735,1086745.522551,35319.229483,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,3319.645033,2.403879,0.00012,138448.427903,138431.788239,16.639664,14628.658028,1370.899871,17599.557899,234774.643843,4574.513525,,departure_mid,Departure,lox_lh2,vinci,4,457,180,2200,720,2458.996321,4.206788,0.000545,33255.919152,33237.779197,18.139954,5756.811769,741.58513,8698.396899,78726.658042,2164.983096,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,1844.247241,6.610667,0.000857,12228.442021,12217.961923,10.480097,2157.460559,396.653432,3156.11399,36772.341991,827.377695,,cruise_arrival,Arrival,nto_mmh,aj10_190,2,319,43.7,220,87.4,1133.57718,4526.253287,0.056122,6765.479112,6385.787311,379.691801,941.297967,217.435732,1378.733699,21387.78598,908.980904,
3909,Uranus,Jupiter,2037-03-13T23:10:07Z,1173870607.95258,15662.458347,86266.761984,45732.411203,388889.672117,18.768872,5.126514,11.947693,5.126514,3.863508,9.534326,4526.865485,327.526889,4854.392374,-19.319703,191.33762,True,145.631771,lox_lh2__lox_lh2__nto_mmh,3,418733.797408,269977.264371,3380.23848,45903.450978,63760.648402,62489.771052,3600,26710.442369,booster,Departure,lox_lh2,rs25e,2,452,2279,7054,4558,2625.581982,1.385997,0.00018,187177.901316,187144.256916,33.644399,31356.595295,3729.48469,42140.079985,418733.797408,9421.510442,,departure_upper,Departure,lox_lh2,rl10b2,8,465.5,110.1,2408,880.8,1901.283504,4.850988,0.000629,64550.154012,64509.55402,40.599992,11236.513943,1457.167765,15101.681707,189415.816108,7103.093104,,cruise_arrival,Arrival,nto_mmh,aj10_190,9,319,43.7,990,393.3,473.15866,15662.458347,0.181158,18249.209044,14943.214955,3305.994089,3310.34174,947.66762,5248.00936,109763.980388,6585.838823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910,Venus,Earth,2034-10-10T21:47:46Z,1097401666.41668,257.188103,6582.650846,787.907757,219.585113,0.725821,1.01645,0.871136,0.725821,2583.44073,1793.439023,3989.014183,2017.051479,6006.065662,6.514506,262.262598,True,180.18197,lox_lh2__lox_lh2__nto_mmh,3,59805.152767,41078.23,967.944758,6514.770581,9661.32095,12144.271921,3600,6065.224706,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,2313.628226,2.445282,0.017172,24569.603648,24147.699418,421.904231,4176.647092,801.153474,8504.800566,59805.152767,1196.103055,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,1675.385957,8.558489,0.058822,8560.417462,8056.874181,503.543281,1529.696608,328.521357,2460.217966,26730.748552,601.441842,,cruise_arrival,Arrival,nto_mmh,aj10_190,2,319,43.7,220,87.4,2197.233448,257.188103,0.005347,7948.20889,7905.711644,42.497246,808.42688,150.826508,1179.253389,15710.113125,667.679808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3911,Jupiter,Mars,2045-09-25T11:21:05Z,1443223265.32618,2941.321262,276.602893,88306.765284,413.03567,4.991951,1.61559,3.303771,1.61559,54.615698,124.691938,12601.414157,4153.891759,16755.305916,-222.951624,223.044814,True,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,226934.003576,184823.704492,133.039909,30628.246453,39374.920928,41833.696191,15280,21955.15466,booster,Departure,lox_lh2,rs25e,2,452,2279,7054,4558,4788.53738,0.789896,0.000102,149896.444975,149881.089114,15.355861,24834.733428,1112.651133,33001.384561,226934.003576,5106.01508,,departure_mid,Departure,lox_lh2,vinci,2,457,180,1100,360,3402.381823,1.579792,0.000205,23427.337153,23422.537459,4.799694,3936.53527,417.324654,5453.859925,44036.17404,990.813916,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,2520.282831,2.764637,0.000359,6520.031871,6517.694407,2.337464,1112.480043,290.233474,1952.713516,15154.976963,303.099539,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1890.212124,4.344429,0.000563,2266.40807,2265.131386,1.276684,392.811731,182.474448,876.286179,6682.231575,133.644632,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,4453.891759,2941.321262,0.040269,2713.482423,2604.212218,109.270205,351.685982,87.766029,549.45201,3539.537327,141.581493,
3912,Uranus,Saturn,2026-01-24T17:55:30Z,822549330.225231,16385.683943,41378.735197,57021.694769,336411.085667,19.496297,9.695199,14.595748,9.695199,3.580584,6.388596,3957.076896,357.629391,4314.706286,-57.619913,143.24029,False,129.441189,lox_lh2__lox_lh2__nto_mmh,3,173368.408273,105533.074867,1759.228733,18027.115935,25978.134308,26456.598209,3600,12099.530052,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,2295.104599,1.478443,0.000192,70076.027128,70062.591206,13.435921,11756.640884,1870.488531,17154.129415,173368.408273,3467.368165,,departure_upper,Departure,lox_lh2,rl10b2,4,465.5,110.1,1204,440.4,1661.972296,5.17455,0.000671,26297.914339,26280.2709,17.643439,4589.93173,779.206391,6573.138121,86138.251731,2368.801923,,cruise_arrival,Arrival,nto_mmh,aj10_190,5,319,43.7,550,218.5,487.070579,16385.683943,0.18868,9159.1334,7430.984028,1728.149372,1680.543321,498.787352,2729.330673,53267.199271,2663.359964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3913,Venus,Jupiter,2043-02-14T07:33:50Z,1360784030.42536,1367.130236,79789.91096,576.144721,111099.530171,0.722797,4.949725,2.836261,0.722797,2605.10753,169.186539,9845.850192,659.55738,10505.407571,41.829568,160.707799,False,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,3098193.428165,2683664.18452,4697.624177,279809.864487,391327.647408,334739.332684,5100,199422.187297,booster,Departure,lox_ch4,raptor,13,350,2747,19825,35711,3741.423073,0.486829,0.000931,2057230.372201,2055314.244765,1916.127436,210964.354234,14639.613587,245428.96782,3098193.428165,157046.743915,,departure_mid,Departure,lox_ch4,raptor_vac,3,380,2580,4800,7740,2658.379552,0.973658,0.001862,406099.365293,405343.226591,756.138703,42073.140292,5249.67856,52122.818852,795534.088143,17975.387187,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,1969.170038,1.703901,0.003256,138720.712155,138269.01732,451.694834,14533.271197,2883.614591,19016.885788,337311.903997,5270.903311,,departure_upper,Departure,lox_lh2,rl10b2,8,465.5,110.1,2408,880.8,1476.877529,2.677558,0.018959,50325.486371,49371.352283,954.134089,8578.29482,1540.66235,12526.95717,179574.306055,6734.036477,,cruise_arrival,Arrival,nto_mmh,aj10_190,10,319,43.7,1100,437,959.55738,1367.130236,0.019801,31288.2485,30668.719385,619.529115,3660.803944,882.89911,5643.703053,116721.862514,7295.116407,
3914,Uranus,Saturn,2042-01-06T21:40:04Z,1325929204.09856,10528.356157,435.66213,46599.646595,152706.43972,18.509004,9.686132,14.097568,9.686132,3.972757,6.848094,4650.417488,1952.325146,6602.742634,-280.277757,72.454761,False,198.082279,lox_ch4__lox_lh2__nto_mmh,3,13832.709476,9665.835222,112.965349,1161.080047,1674.760963,3731.212125,0,383.474211,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,2697.242143,2.124693,0.000106,7528.967057,7528.167262,0.799795,792.9698,384.817198,2702.786997,13832.709476,244.927572,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1953.175345,7.436426,0.000964,1254.269318,1253.060166,1.209151,222.539577,159.958259,683.497836,3600.955423,72.019108,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,2150.407425,10528.356157,0.125716,882.598848,771.642445,110.956403,145.57067,89.356621,344.927291,1663.188269,66.527531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915,Mars,Uranus,2026-06-04T23:53:01Z,833889181.71456,7533.818768,6920.230826,241.299598,48497.122595,1.415344,18.335281,9.875312,1.415344,679.413599,13.955855,11287.501122,1002.910672,12290.411793,41.170868,132.916248,False,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,415424.143679,337067.073718,1057.616875,56155.119829,76599.679416,71436.839135,19100,33443.452021,booster,Departure,lox_lh2,rs25e,2,452,2279,7054,4558,4289.250426,0.875534,0.001426,257714.432208,257346.918243,367.513965,42775.238587,2221.85512,52051.093707,415424.143679,9347.043233,,departure_mid,Departure,lox_lh2,vinci,5,457,180,2750,900,3047.625303,1.751069,0.00285,52206.868658,52058.075496,148.793162,8794.554203,806.51027,12351.064472,105658.617764,3169.758533,,departure_mid,Departure,lox_lh2,vinci,2,457,180,1100,360,2257.500224,3.06437,0.004982,16313.587167,16232.308173,81.278995,2792.659085,495.976922,4388.636007,41100.684634,924.765404,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1693.125168,4.815439,0.007818,6355.411632,6305.724025,49.687607,1105.984602,288.174686,1695.159288,20398.46146,407.969229,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1302.910672,7533.818768,0.09166,4476.774053,4066.430907,410.343146,686.683352,154.202308,950.885661,12347.89054,493.915622,
3916,Jupiter,Saturn,2042-10-05T23:35:32Z,1349436932.86662,4943.76793,12383.754179,136635.91623,168878.172887,5.346065,9.431619,7.388842,5.346065,47.620038,24.929032,11028.273694,522.395544,11550.669237,330.631185,124.543599,False,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,550813.002232,442352.291195,378.480353,74568.107455,101523.380161,96076.956858,19100,40401.160117,booster,Departure,lox_lh2,rs25e,3,452,2279,10581,6837,4190.744004,1.47756,0.000192,336841.587354,336777.042128,64.545226,56511.062864,2911.422727,70003.485591,550813.002232,13770.325056,,departure_mid,Departure,lox_lh2,vinci,6,457,180,3300,1080,2977.633897,2.955119,0.000383,69898.924965,69872.139617,26.785349,11951.658575,1056.413977,16308.072551,143967.929286,4678.957702,,departure_mid,Departure,lox_lh2,vinci,3,457,180,1650,540,2205.654739,5.171458,0.000671,22460.391199,22445.33138,15.059819,3920.048387,626.558998,6196.607384,57760.93177,1444.023294,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,1654.241054,8.126577,0.001053,8853.470502,8844.143815,9.326687,1577.833158,352.61616,2532.449318,29103.933186,654.838497,,cruise_arrival,Arrival,nto_mmh,aj10_190,2,319,43.7,220,87.4,822.395544,4943.76793,0.061137,4297.917174,4035.153903,262.763272,607.504471,208.837542,1036.342013,17718.013366,753.015568,
3917,Earth,Jupiter,2043-02-14T22:48:44Z,1360838924.88169,887.900957,64374.93446,177.105809,330365.504862,0.987544,5.006845,2.997194,0.987544,1395.549456,151.505473,9140.628517,724.679474,9865.307992,112.413629,187.745046,True,295.95924,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,2012785.023994,1726226.639229,4003.804864,183384.540809,266704.920881,222183.450306,5100,105801.53313,booster,Departure,lox_ch4,raptor,8,350,2747,12200,21976,3473.438837,1.225617,0.001256,1281724.063403,1280114.294918,1609.768485,133353.736034,10667.121849,156220.857882,2012785.023994,75326.69008,,departure_mid,Departure,lox_ch4,raptor_vac,2,380,2580,3200,5160,2467.9697,2.451233,0.00251,278767.976125,278068.184161,699.791964,29470.490263,4079.827138,36750.3174,574840.102709,11238.895443,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,1828.125703,4.289658,0.004389,100816.010283,100373.539583,442.4707,10844.049009,2345.740146,14789.789155,259321.809183,3947.711991,,departure_upper,Departure,lox_lh2,rl10b2,6,465.5,110.1,1806,660.6,1371.094278,6.740891,0.023961,37959.350264,37049.80527,909.544994,6703.270226,1291.471019,9800.741244,143716.009745,4670.770317,,cruise_arrival,Arrival,nto_mmh,aj10_190,8,319,43.7,880,349.6,1020.638714,887.900957,0.012694,26959.239154,26617.010432,342.228722,3012.995279,728.749345,4621.744623,95955.918237,5517.465299,
3918,Saturn,Jupiter,2040-11-14T04:34:29Z,1289752469.37722,2838.164441,3654.171596,130667.50323,218651.624553,9.630539,5.070198,7.350368,5.070198,14.674285,25.190682,6201.389705,348.613811,6550.003515,-1.263135,239.362653,True,196.500105,lox_ch4__lox_lh2__nto_mmh,3,45500.906236,35034.014706,35.408734,4043.384585,5078.936948,6812.719934,0,1329.683822,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,3596.806029,2.054539,0.000103,29546.339064,29543.304014,3.03505,3109.27691,514.50415,5148.78106,45500.906236,922.603159,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2604.583676,7.190888,0.000932,4700.710119,4696.328057,4.382062,832.662988,197.289482,1330.95247,10805.786112,216.115722,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,545.113916,2838.164441,0.035569,786.965523,758.973901,27.991622,101.444688,121.541716,332.986404,4774.123523,190.964941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3919,Earth,Uranus,2037-11-15T03:47:28Z,1195141648.35503,7574.306899,2060.554964,675.901073,71978.305229,0.989192,18.437119,9.713155,0.989192,1390.903727,14.425719,10660.216624,1282.745083,11942.961707,58.273184,154.764077,False,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,143678.970911,114636.345761,1043.961059,19358.555665,26939.398905,26982.070186,19100,23475.279758,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,4050.882317,1.566909,0.005601,86262.562672,85779.394953,483.167719,14492.014121,1010.955888,19029.970009,143678.970911,2873.579418,,departure_mid,Departure,lox_lh2,vinci,2,457,180,1100,360,2878.258488,3.133818,0.011171,18298.258813,18093.851071,204.407742,3134.713655,421.47979,4656.193445,38386.438231,863.69486,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,2132.043325,5.484182,0.019467,5913.592615,5798.472238,115.120377,1034.669004,304.439276,1889.10828,15431.985973,308.639719,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1599.032494,8.618,0.03042,2303.905626,2233.819666,70.085961,411.843963,193.034018,905.87798,7629.285078,152.585702,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1582.745083,7574.306899,0.09213,1858.026035,1686.846775,171.17926,285.314922,105.60555,500.920472,4419.501472,176.780059,
3920,Jupiter,Saturn,2039-06-23T09:50:55Z,1245707455.09739,4861.956173,4491.593267,138552.979909,107563.50336,5.395482,9.809697,7.60259,5.395482,46.751723,23.54697,15489.442665,119.920567,15609.363232,23.002123,174.024672,False,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,980682.782144,814103.772941,195.607662,136366.306072,156919.752711,162087.415936,15280,49435.277556,booster,Departure,lox_lh2,rs25e,5,452,2279,17635,11395,5885.988213,1.232887,0.00016,720795.737518,720680.488845,115.248673,120441.560604,2468.1618,140544.722404,980682.782144,29420.483464,,departure_mid,Departure,lox_lh2,vinci,5,457,180,2750,900,4182.14952,2.465775,0.00032,72413.695117,72390.540388,23.154729,12312.806995,658.115568,15720.922563,119342.322222,3580.269667,,departure_mid,Departure,lox_lh2,vinci,2,457,180,1100,360,3097.888533,4.315106,0.00056,15578.432188,15569.715957,8.716231,2699.33789,362.018736,4161.356626,31207.704542,702.173352,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2323.4164,6.78088,0.000879,4576.760474,4572.737119,4.023355,808.438468,206.897828,1316.336296,11467.915729,229.358315,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,419.920567,4861.956173,0.060157,739.147644,694.68297,44.464674,104.162115,129.915933,344.078048,5574.818959,222.992758,
3921,Venus,Mercury,2036-12-23T00:46:35Z,1166877995.51769,70.665724,1192.474201,495.71245,870.275132,0.723168,0.371099,0.547133,0.371099,2602.434875,4546.443537,6843.91188,5841.492997,12685.404877,-136.893089,126.990693,False,300,lox_lh2__lox_lh2__lox_lh2__nto_mmh,4,232866.398873,188642.98945,1019.024797,29558.895114,46359.707398,43030.935222,9500,19350.873417,booster,Departure,lox_lh2,rs25e,2,452,2279,7054,4558,3148.199465,0.532144,0.003793,118627.230558,118177.315709,449.914848,19533.332823,1864.177838,28451.510661,232866.398873,5239.493975,,departure_mid,Departure,lox_lh2,vinci,4,457,180,2200,720,2190.051802,1.277145,0.009078,33347.750117,33045.010143,302.739974,5576.460821,847.243055,8623.703876,85787.657654,2359.160585,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,1505.660614,2.554289,0.018074,12472.350142,12246.923256,225.426886,2122.952945,477.694473,3202.647419,43816.203661,985.864582,,cruise_arrival,Arrival,nto_mmh,aj10_190,3,319,43.7,330,131.1,6141.492997,70.665724,0.001692,24195.658634,24154.715546,40.943088,2326.148524,96.924742,2753.073266,28141.206101,1266.354275,,,,,,,,,,,,,,,,,,,,,,
3922,Venus,Mars,2026-08-10T21:09:34Z,839668174.204002,320.55306,356.432167,491.318866,876.801674,0.727092,1.604222,1.165657,0.727092,2574.42195,1001.651973,16823.004357,6031.56862,22854.572977,146.119839,294.878572,True,300,lox_ch4__lox_ch4__lox_lh2__lox_lh2__nto_mmh,5,7558036.920658,6790800.148434,9531.581242,703520.059999,768113.202788,766880.340057,5525,437080.36461,booster,Departure,lox_ch4,raptor,30,350,2747,45750,82410,6392.741656,0.624461,0.001181,6385576.601153,6378038.35031,7538.250843,656983.281955,8619.927972,711353.209927,7558036.920658,415692.030636,,departure_mid,Departure,lox_ch4,raptor_vac,2,380,2580,3200,5160,4542.211176,1.248922,0.00236,325049.322087,324282.325722,766.996365,33831.368199,1650.636738,38682.004937,461107.109577,11747.969917,,departure_mid,Departure,lox_lh2,vinci,4,457,180,2200,720,3364.600871,2.185614,0.015304,51787.40179,50994.855325,792.546465,8775.220085,698.71666,11673.936746,97375.782553,2677.83402,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,2523.450654,3.434536,0.023944,14603.054551,14253.406073,349.648478,2509.424619,330.434366,3441.858985,33914.444018,763.07499,,cruise_arrival,Arrival,nto_mmh,aj10_190,2,319,43.7,220,87.4,6331.56862,320.55306,0.006104,13783.768853,13699.629762,84.139091,1420.765141,88.564322,1729.329462,15869.530482,674.455045,
3923,Venus,Saturn,2039-11-13T02:31:26Z,1258036286.03819,2861.977443,277.02837,669.436095,152888.181399,0.718797,10.069657,5.394227,0.718797,2634.179547,46.773482,12254.778091,979.912482,13234.690573,73.991217,163.333064,False,300,lox_lh2__lox_lh2__lox_lh2__nto_mmh__hydrazine,5,88387.787467,70233.030873,942.913784,11775.566105,14616.89882,17877.728224,14100,16481.210493,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,4656.815674,1.553059,0.011176,57701.089689,57056.226163,644.863526,9691.674252,623.206703,13841.880955,88387.787467,1767.755749,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,3308.790085,3.106118,0.022227,8888.661632,8691.093661,197.567971,1522.290172,274.145788,2346.43596,16844.816824,336.896336,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,2450.955618,5.435707,0.038572,2417.063506,2323.831634,93.231872,422.740192,219.998752,1192.738943,5609.719232,112.194385,,departure_upper,Departure,nto_mmh,aj10_190,1,319,43.7,110,43.7,1838.216714,8.541825,0.000189,888.742988,888.575365,0.167623,81.883797,149.240593,341.12439,1999.916783,122.011305,,cruise_arrival,Arrival,hydrazine,mr111g,3,230,0.44,10.8,1.32,1279.912482,2861.977443,0.020988,337.473059,330.390266,7.082793,56.977692,87.770284,155.547976,770.049405,42.352717,
3924,Earth,Venus,2030-02-27T10:51:20Z,951691880.987236,153.809794,3819.137665,335.151893,525.870435,0.990329,0.720614,0.855471,0.720614,1387.712711,1859.719867,4557.924963,5672.620884,10230.545847,-328.408035,276.68115,True,300,lox_lh2__lox_lh2__nto_mmh,3,290424.049191,237260.579849,2120.72577,36071.031701,56170.437024,49344.331677,3600,18097.531586,booster,Departure,lox_lh2,rs25e,2,452,2279,7054,4558,2643.596478,1.891141,0.006739,130946.83624,130064.356161,882.480078,22102.199665,2618.642671,31774.842336,290424.049191,6534.541107,,departure_upper,Departure,lox_lh2,rl10b2,6,465.5,110.1,1806,660.6,1914.328484,6.618992,0.023389,44424.485286,43385.429741,1039.055545,7838.25875,1011.465928,10655.724678,127702.370616,4150.327045,,cruise_arrival,Arrival,nto_mmh,aj10_190,6,319,43.7,660,262.2,5972.620884,153.809794,0.003218,61889.258323,61690.068177,199.190146,6130.573286,123.191377,6913.764663,72622.160651,3812.663434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3925,Venus,Mercury,2036-06-16T05:54:19Z,1150480459.86985,118.606969,4922.032287,711.554515,301.739562,0.727267,0.37931,0.553289,0.37931,2573.179472,4445.844736,8025.723643,5078.181086,13103.904729,-272.693984,258.019229,True,300,lox_lh2__lox_ch4__lox_lh2__lox_lh2__nto_mmh,5,706869.979334,583769.26344,6598.001641,87521.983265,144020.212453,118178.683608,11900,45350.270385,booster,Departure,lox_lh2,rs25e,4,452,2279,14108,9116,3049.774984,1.37193,0.009629,353332.315378,349930.136215,3402.179163,59177.75069,5269.680195,78555.430886,706869.979334,19438.924432,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2166.945384,2.74386,0.005174,121601.420702,120972.223861,629.196841,12895.652754,2239.682162,16735.334916,274982.233071,4452.312275,,departure_mid,Departure,lox_lh2,vinci,6,457,180,3300,1080,1605.144729,4.801755,0.033297,42115.786132,40713.446146,1402.339986,7328.254559,1427.114829,12055.369388,136645.477452,4440.978017,,departure_upper,Departure,lox_lh2,rl10b2,4,465.5,110.1,1204,440.4,1203.858546,7.545615,0.051824,19910.849208,18878.987937,1031.861271,3535.233729,824.002834,5563.236563,82474.321932,2268.043853,,cruise_arrival,Arrival,nto_mmh,aj10_190,5,319,43.7,550,218.5,5378.181086,118.606969,0.002829,46808.892019,46676.46764,132.424379,4585.091532,134.220323,5269.311855,57000.236161,2850.011808,
3926,Saturn,Earth,2032-03-14T04:46:33Z,1016124393.02234,2263.145401,442.015761,139386.785588,800.66699,9.020783,1.012818,5.0168,1.012818,16.725136,54.075992,6877.997567,5659.25275,12537.250317,-268.832722,161.127514,False,300,lox_lh2__lox_lh2__nto_mmh,3,164568.28981,135752.907786,521.633465,22418.787233,30376.036007,28373.366262,3600,8747.157352,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,3989.238589,2.131425,0.000276,97669.182744,97642.186539,26.996204,16538.24055,1142.445577,21207.686127,164568.28981,3291.365796,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,2888.758978,7.459989,0.000967,21435.755168,21415.025043,20.730125,3803.84459,373.713295,4779.557885,45691.420938,1028.056971,,cruise_arrival,Arrival,nto_mmh,aj10_190,2,319,43.7,220,87.4,5959.25275,2263.145401,0.028466,16647.969874,16174.062739,473.907135,2076.702092,89.420158,2386.12225,19476.107885,827.734585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
